ISO3,name,ucode,pop_exposed_total,pop_River_Flood,pop_Coastal_Flood,pop_Tropical_Storm,pop_Drought,pop_Heatwave,pop_Extreme_Heat,pop_Fire,pop_Sand_and_Dust_Storm
BLZ,Belize,BLZ_V1,7101.790888053413,1955.7968237280568,152.0272649227258,7101.790888053413,103.40698677635953,7011.879477407507,6606.827468522486,5440.300160363327,88.16295846537048
BRB,Barbados,BRB_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,Brunei Darussalam,BRN_V1,3.2508899569511414,3.2508899569511414,3.2508899569511414,0.0,0.0,3.2508899569511414,0.0,3.2508899569511414,0.0
BTN,Bhutan,BTN_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHE,Switzerland,CHE_V1,958.1452663028613,958.1452663028613,0.0,0.0,958.1452663028613,958.1452663028613,0.0,958.1452663028613,0.0
COM,Comoros,COM_V1,20.137976406073065,0.0,20.137976406073065,20.137976406073065,20.137976406073065,20.137976406073065,0.0,0.0,0.0
CPV,Cape Verde,CPV_V1,25827.59086817497,0.0,0.0,25827.59086817497,25672.681767180504,25827.59086817497,0.0,2334.8378156475583,24339.469814750668
CRI,Costa Rica,CRI_V1,9454.681287936279,2213.0150352790697,121.82451023270248,9208.873660708809,1826.3721773708567,9454.681287936279,6986.0101082334295,8309.304427400137,2.839058995246887
CUB,Cuba,CUB_V1,441726.16699913936,9095.916597840898,12215.821521312573,441726.16699913936,411777.87939859636,441726.16699913936,347055.0061243571,190830.3131014578,905.1403695959123
CYP,Cyprus,CYP_V1,16643.72801917051,0.0,18.747822866822574,0.0,16641.30655407072,16643.72801917051,16625.72881139815,2457.024477322353,14251.06104684102
CZE,Czechia,CZE_V1,9.027735282996094,9.027735282996094,0.0,0.0,9.027735282996094,9.027735282996094,0.0,8.843217283700017,0.1845179992960766
DJI,Djibouti,DJI_V1,4121.484400669793,1215.3049861490142,5.5078127524432015,0.0,0.0,4121.484400669793,4121.484400669793,2908.702928369653,4121.228236109661
DMA,Dominica,DMA_V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNK,Denmark,DNK_V1,616.6427621867202,30.939762700151757,615.9810831935771,0.0,616.6427621867202,616.6427621867202,0.0,586.3646784797115,0.0
DOM,Dominican Republic,DOM_V1,227475.4540258895,33773.97175900767,5904.096003740355,227475.4540258895,221067.39080423384,227465.4818877231,157042.43392725987,52225.76949831867,291.8793789426486
ECU,Ecuador,ECU_V1,23440.88908956191,21492.510681127642,436.36684333827645,0.0,23348.836510031586,23382.56253049514,0.2930629772042819,19634.17012783635,7598.226551934347
ERI,Eritrea,ERI_V1,188090.98104781806,9512.285099849923,79.17457485900206,0.0,173066.0914499312,188090.98104781806,187765.77027180773,27149.908620192957,178764.82982502153
EST,Estonia,EST_V1,351.4752732192137,351.4752732192137,0.09413399850018322,0.0,351.4752732192137,351.4752732192137,0.0,351.3811392207135,0.0
FJI,Fiji,FJI_V1,4566.929804445437,0.0,4224.440670976729,4566.929804445437,4566.929804445437,4566.929804445437,0.0,382.7386824786225,0.0
FSM,Micronesia (Federated States of),FSM_V1,63.215581302517045,0.0,63.215581302517045,63.215581302517045,63.215581302517045,63.215581302517045,0.0,0.0,0.0
GAB,Gabon,GAB_V1,351.9777069091797,351.9777069091797,1.4988459944725037,0.0,351.9777069091797,351.9777069091797,0.0,350.4788609147072,0.0
GBR,United Kingdom of Great Britain & Northern Ireland,GBR_V1,42264.67212612235,28761.209886363347,16427.394517759425,30174.893473119948,37757.22267829947,39953.62002601401,0.0,16851.738128717294,174.9650647410599
GEO,Georgia,GEO_V1,691.1544747008011,691.1544747008011,327.0952710919082,0.0,366.44138760026544,670.658576826565,24.387264885008335,675.8808516897261,9.000072008930147
GHA,Ghana,GHA_V1,1712390.3741227353,77994.3378817188,1340.1564924754202,0.0,1695292.7241731454,1711060.729661958,1707661.8348617407,1669933.44690196,2373.9355685096234
GIN,Guinea,GIN_V1,1187223.4107891857,62971.83174362312,3836.6868766475322,0.0,1155704.9282069888,1182322.2473561754,1178677.0965138315,1175796.0714230754,9133.775728322566
GMB,Gambia,GMB_V1,190215.26981244326,37750.02372009874,67.87300248473298,0.0,188455.28114605564,189205.5664901668,190212.83489451648,161549.77048552333,533.6136626973748
GNB,Guinea-Bissau,GNB_V1,117355.94328434243,10839.971887182051,487.78845977485184,0.0,110899.47004281235,117286.72504503503,117336.08484561733,113979.174371456,763.4754220768809
GNQ,Equatorial Guinea,GNQ_V1,22.246757984161377,22.246757984161377,0.0,0.0,22.246757984161377,22.246757984161377,0.0,0.0,22.246757984161377
GRC,Greece,GRC_V1,15335.466932283209,5716.5068708355775,695.8197161178689,0.0,15195.71377255225,15323.108854350128,14381.56020920264,10555.901820142903,52.739161396764366
GRD,Grenada,GRD_V1,81.532227894021,0.0,81.532227894021,81.532227894021,81.532227894021,81.532227894021,0.0,0.0,0.0
GTM,Guatemala,GTM_V1,299236.3247894754,31159.48627267198,153.90470923297838,270901.78205723397,197668.06783606514,299235.90146948,238450.17034711989,231045.836079045,0.0
GUY,Guyana,GUY_V1,14060.30054802399,13965.774089783294,6181.823517029818,4860.544479570817,13161.271335532869,13587.011788983344,2678.1129587662344,3085.9145565407525,0.031488001346588135
HND,Honduras,HND_V1,548179.2780487384,108048.21824185591,1508.8495857242567,548179.2780487384,399161.20295217127,547478.2566682841,383521.17968988663,289195.7198855609,72.83921972209332
HRV,Croatia,HRV_V1,2516.827602792754,2513.6891666887386,438.26281791546234,0.0,2516.827602792754,2479.213413534909,0.0,2361.7779301232313,1.0205300021916628
HTI,Haiti,HTI_V1,51315.811674131604,10267.49801021186,4162.7209857664275,51315.811674131604,42799.16691483663,51315.811674131604,8555.83205404118,36081.88808441106,1723.4927594565875
HUN,Hungary,HUN_V1,2962.9579705746023,2962.9579705746023,0.0,0.0,2962.9579705746023,2962.9579705746023,0.0,2962.372467581054,0.5855029935482889
IRL,Ireland,IRL_V1,323.1419228096649,320.4027845027063,300.676325737427,323.1419228096649,235.10802101504842,88.61373278921316,0.0,24.62490438459973,0.0
ISL,Iceland,ISL_V1,0.4406249988824129,0.4406249988824129,0.4406249988824129,0.0,0.0,0.4406249988824129,0.0,0.4406249988824129,0.0
ISR,Israel,ISR_V1,57280.348393866974,834.1967987325828,0.16182724149788125,0.0,56755.41227335062,57280.348393866974,56696.823240054524,44794.094090043785,12985.577306228262
JAM,Jamaica,JAM_V1,28347.8033059449,3311.4970514915003,2555.9645114350915,28347.8033059449,27483.74449932685,28347.8033059449,0.0,24310.128800963714,22.303942017257214
JOR,Jordan,JOR_V1,284757.42210624216,6757.307792959196,0.0,0.0,272299.87948855,284755.0263242483,284757.42210624216,129552.02382875347,172359.58704312975
KGZ,Kyrgyzstan,KGZ_V1,8835.4029005047,5490.914082322811,0.0,0.0,8787.455370016658,8524.331396855458,6759.322543171856,5173.982667782837,805.0919956782176
KHM,Cambodia,KHM_V1,5424966.535566358,2056331.28120641,1913.5516492709698,5424902.020679486,4622498.190248219,5424930.90979708,5334396.514775304,958600.1430619475,64984.71018167006
KIR,Kiribati,KIR_V1,763.2507784366608,0.0,763.2507784366608,0.0,763.2507784366608,763.2507784366608,0.0,0.0,763.2507784366608
KNA,Saint Kitts and Nevis,KNA_V1,3.8202172588483965,0.0,3.8202172588483965,3.8202172588483965,3.8202172588483965,3.8202172588483965,0.0,0.0,0.0
