ISO3,name,ucode,sum
BGD,Bangladesh,BGD_V1,2668781.055223658
BGR,Bulgaria,BGR_V1,215380.66832206975
BHR,Bahrain,BHR_V1,66146.77139132151
BHS,Bahamas,BHS_V1,25832.574788240967
BIH,Bosnia and Herzegovina,BIH_V1,118878.99060341586
BLR,Belarus,BLR_V1,6771.7325658487225
BLZ,Belize,BLZ_V1,7099.093649527231
BOL,Bolivia (Plurinational State of),BOL_V1,1010224.3506399111
BRA,Brazil,BRA_V1,7074513.08491453
BRB,Barbados,BRB_V1,5319.868352641063
BRN,Brunei Darussalam,BRN_V1,33623.21585755823
BTN,Bhutan,BTN_V1,42019.7494041678
BWA,Botswana,BWA_V1,68628.53965123303
CAF,Central African Republic,CAF_V1,0.0
CAN,Canada,CAN_V1,2757711.5950013176
CHE,Switzerland,CHE_V1,382229.9996988711
CHL,Chile,CHL_V1,1024777.6991904263
CHN,China,CHN_V1,4.089571996028513E7
CIV,Côte d'Ivoire,CIV_V1,218237.28417069203
CMR,Cameroon,CMR_V1,694793.6312150746
COD,Democratic Republic of the Congo,COD_V1,3850895.6263176594
COG,Congo,COG_V1,338540.895927578
COL,Colombia,COL_V1,2677784.4290429642
COM,Comoros,COM_V1,52867.518668563265
CPV,Cape Verde,CPV_V1,29828.554165509668
CRI,Costa Rica,CRI_V1,376992.969506617
CUB,Cuba,CUB_V1,36004.366045965835
CYP,Cyprus,CYP_V1,40806.20285508627
CZE,Czechia,CZE_V1,670014.7173143993
DEU,Germany,DEU_V1,6128484.210049711
DJI,Djibouti,DJI_V1,14364.670356769773
DMA,Dominica,DMA_V1,2886.343085002364
DNK,Denmark,DNK_V1,374600.57750351145
DOM,Dominican Republic,DOM_V1,191883.43692719046
DZA,Algeria,DZA_V1,1322396.1694932652
ECU,Ecuador,ECU_V1,2138721.9977961946
EGY,Egypt,EGY_V1,4729829.984038651
ERI,Eritrea,ERI_V1,17343.375758935
ESP,Spain,ESP_V1,823088.0130621961
EST,Estonia,EST_V1,156594.71413087752
ETH,Ethiopia,ETH_V1,3743196.460463248
FIN,Finland,FIN_V1,603744.4342133825
FJI,Fiji,FJI_V1,62787.01402677993
FRA,France,FRA_V1,2272802.9130968344
FSM,Micronesia (Federated States of),FSM_V1,0.0
GAB,Gabon,GAB_V1,150140.54589005068
GBR,United Kingdom of Great Britain & Northern Ireland,GBR_V1,4459442.6608949
GEO,Georgia,GEO_V1,191835.26446426532
GHA,Ghana,GHA_V1,285382.4366280768
GIN,Guinea,GIN_V1,70398.32294380841
GMB,Gambia,GMB_V1,94603.45692730427
GNB,Guinea-Bissau,GNB_V1,43176.45705652682
GNQ,Equatorial Guinea,GNQ_V1,105939.74892649778
GRC,Greece,GRC_V1,212004.71028364875
GRD,Grenada,GRD_V1,5815.728996598313
GTM,Guatemala,GTM_V1,2768595.9344445206
GUY,Guyana,GUY_V1,2554.951161712771
HND,Honduras,HND_V1,49385.390039987586
HRV,Croatia,HRV_V1,63093.825077661415
HTI,Haiti,HTI_V1,128557.61113465551
HUN,Hungary,HUN_V1,424408.327095468
IDN,Indonesia,IDN_V1,2.318551146108413E7
IND,India,IND_V1,1.7333034958734397E7
IRL,Ireland,IRL_V1,204497.52660116035
IRN,Iran (Islamic Republic of),IRN_V1,3384836.745200262
IRQ,Iraq,IRQ_V1,34361.21140835825
ISL,Iceland,ISL_V1,656.7549595452523
ISR,Israel,ISR_V1,890583.2650128256
ITA,Italy,ITA_V1,879420.3212355414
JAM,Jamaica,JAM_V1,121786.93537033361
JOR,Jordan,JOR_V1,1495944.77401795
JPN,Japan,JPN_V1,4593562.813072258
KAZ,Kazakhstan,KAZ_V1,2059650.9272381926
KEN,Kenya,KEN_V1,1220712.0153623787
KGZ,Kyrgyzstan,KGZ_V1,1013650.4475965315
KHM,Cambodia,KHM_V1,2146.6554556108213
KIR,Kiribati,KIR_V1,3625.8250930768017
KNA,Saint Kitts and Nevis,KNA_V1,1699.9991139866345
KOR,Republic of Korea,KOR_V1,1547214.125151996
KWT,Kuwait,KWT_V1,145383.75669458366
LAO,Lao People's Democratic Republic,LAO_V1,15873.332641033257
LBN,Lebanon,LBN_V1,600882.4619712809
LBR,Liberia,LBR_V1,661106.6690245765
LBY,Libya,LBY_V1,488725.10774890747
LCA,Saint Lucia,LCA_V1,103.62136751413345
LIE,Liechtenstein,LIE_V1,786.8533760039127
LKA,Sri Lanka,LKA_V1,1193086.4306692316
LSO,Lesotho,LSO_V1,96524.55291434743
LTU,Lithuania,LTU_V1,68213.10560036656
LUX,Luxembourg,LUX_V1,1119.8979850921085
LVA,Latvia,LVA_V1,210636.419004302
MAR,Morocco,MAR_V1,607773.5448107158
MCO,Monaco,MCO_V1,0.0
MDA,Moldova,MDA_V1,0.0
MDG,Madagascar,MDG_V1,425903.8280229285
MDV,Maldives,MDV_V1,0.0
MEX,Mexico,MEX_V1,8452534.992451996
MHL,Marshall Islands,MHL_V1,785.3047725502765
MKD,North Macedonia,MKD_V1,13146.473570434287
MLI,Mali,MLI_V1,839.5807803869247
MLT,Malta,MLT_V1,6532.96680742473
MMR,Myanmar,MMR_V1,291293.45094016555
MNE,Montenegro,MNE_V1,19609.767686109328
MNG,Mongolia,MNG_V1,279411.19176544127
MOZ,Mozambique,MOZ_V1,869433.0370191003
MRT,Mauritania,MRT_V1,370846.96742323734
MUS,Mauritius,MUS_V1,46595.79131116312
MWI,Malawi,MWI_V1,2188605.293919712
MYS,Malaysia,MYS_V1,3008935.533013627
NAM,Namibia,NAM_V1,140000.9565193337
NER,Niger,NER_V1,107876.78433548051
NGA,Nigeria,NGA_V1,325142.3683192185
NIC,Nicaragua,NIC_V1,25831.234499953927
NLD,Netherlands,NLD_V1,1193034.761773321
NOR,Norway,NOR_V1,210547.5042010735
NPL,Nepal,NPL_V1,1355845.9434957672
NRU,Nauru,NRU_V1,0.0
NZL,New Zealand,NZL_V1,417123.47584142745
OMN,Oman,OMN_V1,272129.5644045204
PAK,Pakistan,PAK_V1,4722234.680274441
PAN,Panama,PAN_V1,529760.3261388658
PER,Peru,PER_V1,2398180.1468538176
PHL,Philippines,PHL_V1,9624136.905564236
PLW,Palau,PLW_V1,1987.262211900989
PNG,Papua New Guinea,PNG_V1,1847466.0480257603
POL,Poland,POL_V1,1943900.4864928334
PRK,Democratic People's Republic of Korea,PRK_V1,2035539.365050747
PRT,Portugal,PRT_V1,395499.9981397596
PRY,Paraguay,PRY_V1,158453.76953443873
PSE,State of Palestine,PSE_V1,809110.6368637943
QAT,Qatar,QAT_V1,96920.68185422779
ROU,Romania,ROU_V1,242569.77979979027
RUS,Russian Federation,RUS_V1,7736479.976385208
RWA,Rwanda,RWA_V1,558254.3914802913
SAU,Saudi Arabia,SAU_V1,325563.0584877177
SDN,Sudan,SDN_V1,40409.90522602633
SEN,Senegal,SEN_V1,919924.9772936405
SGP,Singapore,SGP_V1,455159.6912579319
SLB,Solomon Islands,SLB_V1,30686.003598940373
SLE,Sierra Leone,SLE_V1,71888.52002012562
SLV,El Salvador,SLV_V1,371276.7864693535
SMR,San Marino,SMR_V1,0.0
SOM,Somalia,SOM_V1,172459.52091270674
SRB,Serbia,SRB_V1,86827.59427072904
SSD,South Sudan,SSD_V1,79.27932374179363
STP,Sao Tome and Principe,STP_V1,14704.080450113026
SUR,Suriname,SUR_V1,6818.856420873741
SVK,Slovakia,SVK_V1,169393.60778836446
SVN,Slovenia,SVN_V1,63438.47372334298
SWE,Sweden,SWE_V1,529146.6601308844
SWZ,Eswatini,SWZ_V1,95030.64594522135
SYC,Seychelles,SYC_V1,1004.530514061966
SYR,Syrian Arab Republic,SYR_V1,415773.91748724703
TCD,Chad,TCD_V1,170563.04450593184
TGO,Togo,TGO_V1,29129.027777241496
THA,Thailand,THA_V1,443677.6208622792
TJK,Tajikistan,TJK_V1,855213.5637779336
TKM,Turkmenistan,TKM_V1,67083.3903571543
TLS,Timor-Leste,TLS_V1,89418.23142091322
TON,Tonga,TON_V1,4313.663283304402
TTO,Trinidad and Tobago,TTO_V1,18063.361848762954
TUN,Tunisia,TUN_V1,426868.6658655682
TUR,Republic of Türkiye,TUR_V1,3411167.3095210353
TUV,Tuvalu,TUV_V1,471.4222945360941
TZA,United Republic of Tanzania,TZA_V1,1087075.1701747626
UGA,Uganda,UGA_V1,200273.25580542992
UKR,Ukraine,UKR_V1,541160.3294314588
URY,Uruguay,URY_V1,208617.55202021447
USA,United States of America,USA_V1,2.2613214529152643E7
UZB,Uzbekistan,UZB_V1,1161599.98653673
VAT,Holy See,VAT_V1,0.0
VCT,Saint Vincent and the Grenadines,VCT_V1,4107.811861622297
VEN,Venezuela,VEN_V1,387278.2310706987
VNM,Viet Nam,VNM_V1,1340786.1682919608
VUT,Vanuatu,VUT_V1,18690.022539472026
WSM,Samoa,WSM_V1,24254.653539034553
YEM,Yemen,YEM_V1,1627797.3044469366
ZAF,South Africa,ZAF_V1,4111141.2880363143
ZMB,Zambia,ZMB_V1,525525.1295551695
ZWE,Zimbabwe,ZWE_V1,429619.27450379345
AUS,Ashmore and Cartier Islands,AUS1_V1,0.0
CXR,Christmas Island,CXR_V1,0.0
CCK,Cocos (Keeling) Islands,CCK_V1,0.0
HMD,Heard Island and McDonald Islands,HMD_V1,0.0
NFK,Norfolk Island,NFK_V1,0.0
FRO,Faroe Islands,FRO_V1,0.0
ESP,Canary Islands,ESP1_V1,66371.58701759814
ALA,Åland Islands,ALA_V1,0.0
ATF,Bassas da India,ATF1_V1,0.0
GUF,French Guiana,GUF_V1,17776.06260442556
ATF,French Southern Territories,ATF_V1,0.0
ATF,Europa Island,ATF2_V1,0.0
GLP,Guadeloupe,GLP_V1,5184.533970583441
ATF,Juan de Nova Island,ATF3_V1,0.0
MTQ,Martinique,MTQ_V1,2145.5657956079663
BLM,Saint Barthélemy,BLM_V1,879.860908101923
MYT,Mayotte,MYT_V1,32089.850646585946
REU,Réunion,REU_V1,57986.785983444075
SPM,Saint Pierre et Miquelon,SPM_V1,5.559789634806414
xFR,Tromelin Island,xFR1_V1,0.0
WLF,Wallis and Futuna,WLF_V1,849.2215649595125
MAF,Saint Martin,MAF_V1,2552.3243767660624
xFR,Glorioso Islands,xFR2_V1,0.0
IOT,Chagos Archipelagio,IOT_V1,0.0
GGY,Guernsey,GGY_V1,3015.5408425203264
IMN,Isle of Man,IMN_V1,4881.87640595435
JEY,Jersey,JEY_V1,326.1408007190245
SGS,South Georgia and the South Sandwich Islands,SGS_V1,0.0
xUK,Akrotiri,xUK1_V1,172.4294882403564
xUK,Dekelia,xUK2_V1,148.6534268675461
ABW,Aruba,ABW_V1,3531.5028404039363
CUW,Curaçao,CUW_V1,1612.8996282451128
BES,Saba,BES1_V1,236.6988509126738
BES,Sint Eustatius,BES2_V1,61.316146842112715
BES,Bonaire,BES3_V1,593.6446250106775
SXM,Sint Maarten,SXM_V1,1832.5914296549174
BVT,Bouvet Island,BVT_V1,0.0
SJM,Svalbard and Jan Mayen Islands,SJM_V1,0.0
COK,Cook Islands,COK_V1,612.6005900283362
NIU,Niue,NIU_V1,294.6557615058533
PRT,Azores Islands,PRT1_V1,3999.6015719758057
PRT,Madeira Islands,PRT2_V1,4085.6219287351487
UMI,Baker Island,UMI1_V1,0.0
UMI,Wake Island,UMI2_V1,0.0
UMI,Howland Island,UMI3_V1,0.0
UMI,Jarvis Island,UMI4_V1,0.0
UMI,Johnston Atoll,UMI5_V1,0.0
UMI,Kingman Reef,UMI6_V1,0.0
UMI,Midway Islands,UMI7_V1,0.0
UMI,Palmyra Atoll,UMI8_V1,0.0
UMI,Navassa Island,UMI9_V1,0.0
MNP,Northern Mariana Is. (USA),MNP_V1,6147.058030896199
PRI,Puerto Rico (USA),PRI_V1,125524.19278300162
VEN,Bird Island,VEN1_V1,0.0
