iso3,iso3_wfp,wfp_id,adm0_name,type,hazard,child_population_exposed,child_population_total,population_total
ECU,ECU,73,Ecuador,State,fire_FRP_nasa_2001-2024,414105.051217339,5411545.307521076,17980864.43235706
PER,PER,195,Peru,State,fire_FRP_nasa_2001-2024,537268.8002789192,9852433.183179976,33621429.27508703
VEN,VEN,263,Venezuela,State,fire_FRP_nasa_2001-2024,281780.5050122502,8603640.051227057,27664836.067341983
MEX,MEX,162,Mexico,State,fire_FRP_nasa_2001-2024,2774996.2018089104,38357786.31355864,128368040.53763863
COL,COL,57,Colombia,State,fire_FRP_nasa_2001-2024,690269.887596466,12958959.674919564,51949475.131343424
NFK,NFK,184,Norfolk Island,Territory,fire_FRP_nasa_2001-2024,0.0,0.0,2173.755606898146
MAF,MAF,1007,Saint Martin,Territory,fire_FRP_nasa_2001-2024,0.0,6899.260874766525,25798.14998954825
ABW,ABW,14,Aruba,Territory,fire_FRP_nasa_2001-2024,0.0,22565.102809422388,106796.36864184418
BLM,BLM,1004,Saint Barthélemy,Territory,fire_FRP_nasa_2001-2024,0.0,2620.9665965966,9825.938494119338
CUW,CUW,1005,Curaçao,Territory,fire_FRP_nasa_2001-2024,0.0,34133.04303215611,182550.8522926296
WLF,WLF,266,Wallis and Futuna,Territory,fire_FRP_nasa_2001-2024,0.0,2144.5617278896857,10476.772545349875
MNP,MNP,185,Northern Mariana Is. (USA),Territory,fire_FRP_nasa_2001-2024,0.0,10742.276221431475,37389.86363254687
GUF,GUF,86,French Guiana,Territory,fire_FRP_nasa_2001-2024,2258.103802802659,112969.34376249716,297852.5824985747
GLP,GLP,100,Guadeloupe,Territory,fire_FRP_nasa_2001-2024,3619.0850322562337,72791.87251138859,350933.65605338576
BES,BES,1001,Saba,Territory,fire_FRP_nasa_2001-2024,0.0,5772.744212892366,28099.537642882173
MTQ,MTQ,158,Martinique,Territory,fire_FRP_nasa_2001-2024,353.98167900133365,63501.08587563666,326238.74295307684
PRI,PRI,200,Puerto Rico (USA),Territory,fire_FRP_nasa_2001-2024,27602.465850922898,497738.7024020238,3208540.8038102333
UMI,UMI,22,Baker Island,Territory,fire_FRP_nasa_2001-2024,0.0,0.0,0.0
SXM,SXM,1012,Sint Maarten,Territory,fire_FRP_nasa_2001-2024,0.0,8127.719311181047,40122.39086547108
NIU,NIU,183,Niue,Territory,fire_FRP_nasa_2001-2024,0.0,328.0997405834496,1796.2751894269204
RUS,RUS,204,Russian Federation,State,fire_FRP_nasa_2001-2024,1000952.0801725248,29900900.45976457,144449734.22396296
COK,COK,60,Cook Islands,Territory,fire_FRP_nasa_2001-2024,0.0,2563.03157626566,9478.036177438604
PCN,PCN,197,Pitcairn,Non-Self Governing Territory,fire_FRP_nasa_2001-2024,0.0,0.0,20.203067046403888
FLK,FLK,81,Falkland Islands (Malvinas),Non-Self Governing Territory,fire_FRP_nasa_2001-2024,1.7813642022641267,208.06830858066655,1805.9056556603384
ATF,ATF,80,Europa Island,Territory,fire_FRP_nasa_2001-2024,0.0,0.0,0.0
SGS,SGS,228,South Georgia and the South Sandwich Islands,Territory,fire_FRP_nasa_2001-2024,0.0,0.0,0.0
BVT,BVT,36,Bouvet Island,Territory,fire_FRP_nasa_2001-2024,0.0,0.0,0.0
HMD,HMD,109,Heard Island and McDonald Islands,Territory,fire_FRP_nasa_2001-2024,0.0,0.0,0.0
PRY,PRY,194,Paraguay,State,fire_FRP_nasa_2001-2024,67128.40798009903,2365287.670758072,7026327.6150319325
URY,URY,260,Uruguay,State,fire_FRP_nasa_2001-2024,69058.68468576868,769020.3554632483,3336010.775392921
ARG,ARG,12,Argentina,State,fire_FRP_nasa_2001-2024,760706.4196158051,11966532.090404728,44999932.97008659
BOL,BOL,33,Bolivia (Plurinational State of),State,fire_FRP_nasa_2001-2024,264112.8155407117,4403179.140113367,12331845.087163238
ATA,ATA,10,Antarctica,Antarctica,fire_FRP_nasa_2001-2024,0.0,0.0,0.0
CHL,CHL,51,Chile,State,fire_FRP_nasa_2001-2024,511206.2349110314,3980898.160239044,19131410.652221
USA,USA,259,United States of America,State,fire_FRP_nasa_2001-2024,4206510.97330326,72814943.65533708,341256748.78551793
CAN,CAN,46,Canada,State,fire_FRP_nasa_2001-2024,219872.37190337016,7176339.107019924,38885806.10787632
