Unnamed: 0,child_population_exposed,adm0_ucode,level,ucode,child_population_total
1772,479.83835112994433,LVA_V1,1,LVA_0115_V1,1989.0699781905505
1773,2.6180633860845672,LVA_V1,1,LVA_0051_V1,1350.9916007835754
1774,71.24674292547404,LVA_V1,1,LVA_0039_V1,894.1538279579624
1775,5.563570533983191,LVA_V1,1,LVA_0040_V1,307.20503861950414
1776,1412.5978905563186,LVA_V1,1,LVA_0045_V1,4354.640156225333
1777,287.46442308777057,LVA_V1,1,LVA_0030_V1,2234.3116226326965
1778,20.64471948750171,LVA_V1,1,LVA_0047_V1,1207.930846419134
1779,30.103287141645943,LVA_V1,1,LVA_0098_V1,4397.697589000074
1780,5.065533978166059,LVA_V1,1,LVA_0010_V1,600.5569534997753
1781,0.0,LVA_V1,1,LVA_0065_V1,632.2657420299931
1782,91.73309101199266,LVA_V1,1,LVA_0071_V1,470.5668549725936
1783,153.45341056700926,LVA_V1,1,LVA_0093_V1,591.1123058286125
1784,3003.278962803419,LVA_V1,1,LVA_0114_V1,5604.29543400308
1785,259.2832759481866,LVA_V1,1,LVA_0016_V1,4107.45609645983
1786,76.2887027212156,LVA_V1,1,LVA_0064_V1,3731.630104542134
1787,34.99191514898513,LVA_V1,1,LVA_0092_V1,666.6489246340499
1788,0.0,LVA_V1,1,LVA_0011_V1,959.5273738467836
1789,1624.982964655603,LVA_V1,1,LVA_0020_V1,1780.6489507131355
1790,39.67507396172732,LVA_V1,1,LVA_0067_V1,525.5328327055513
1791,36.602406734319445,LVA_V1,1,LVA_0076_V1,432.2605960823384
1792,26.379400379969464,LVA_V1,1,LVA_0104_V1,4940.337104583144
1793,3.6386078949552014,LVA_V1,1,LVA_0116_V1,598.801239699739
1794,164.29658246660858,LVA_V1,1,LVA_0027_V1,3566.892864284257
1795,10.247744590005446,LVA_V1,1,LVA_0095_V1,3738.65571986124
1796,206.9215361463946,LVA_V1,1,LVA_0026_V1,3537.348909297521
1797,0.0,LVA_V1,1,LVA_0024_V1,846.4345398755953
1798,9.989516778280228,LVA_V1,1,LVA_0038_V1,1492.3895278807615
1799,15.969560988101875,LVA_V1,1,LVA_0108_V1,1268.5498165898905
1800,28.324980024634584,LVA_V1,1,LVA_0113_V1,1542.288889598136
1801,0.0,LVA_V1,1,LVA_0117_V1,555.7429661483669
1802,930.4741187319582,LVA_V1,1,LVA_0032_V1,3493.0450599839
1803,8007.426478268294,LVA_V1,1,LVA_0044_V1,10697.98315992537
1804,155.5370858906805,LVA_V1,1,LVA_0055_V1,1369.2162606620618
1805,119.86872424478392,LVA_V1,1,LVA_0062_V1,281.7081878283657
1806,1.4082089909352362,LVA_V1,1,LVA_0089_V1,301.1432762315694
1807,35.50916047263708,LVA_V1,1,LVA_0008_V1,2270.018469915476
1808,0.9547332264629066,LVA_V1,1,LVA_0066_V1,3434.736804080237
1809,118.40627522400182,LVA_V1,1,LVA_0099_V1,714.2395435033521
1810,0.0,LVA_V1,1,LVA_0110_V1,256.48012751455354
1811,8.858266548155441,LVA_V1,1,LVA_0048_V1,784.8673984536933
1812,1379.9180917564818,LVA_V1,1,LVA_0102_V1,2714.3322752159684
1813,265.8440160785236,LVA_V1,1,LVA_0082_V1,2577.237231690923
1814,242.997769256599,LVA_V1,1,LVA_0036_V1,3316.624927110015
1815,0.0,LVA_V1,1,LVA_0041_V1,437.0077571772736
1816,0.0,LVA_V1,1,LVA_0007_V1,205.70442187106235
1817,77.03406156711827,LVA_V1,1,LVA_0057_V1,1712.6849633235097
1818,47.37950361689699,LVA_V1,1,LVA_0070_V1,417.07997185374046
1819,69.84188054243614,LVA_V1,1,LVA_0096_V1,1408.7078467703002
1820,7.2727375672659935,LVA_V1,1,LVA_0097_V1,394.2905638000405
1821,2625.218315651356,LVA_V1,1,LVA_0001_V1,4132.023299186386
1822,64.00566977079016,LVA_V1,1,LVA_0003_V1,1265.1274011103642
1823,308.43267827562573,LVA_V1,1,LVA_0035_V1,1725.0373200172985
1824,16.28701831881829,LVA_V1,1,LVA_0052_V1,911.5306274606406
1825,0.0,LVA_V1,1,LVA_0081_V1,487.4270539721668
1826,173.13885037000864,LVA_V1,1,LVA_0049_V1,1303.488500614034
1827,11.969514439574573,LVA_V1,1,LVA_0091_V1,587.4586027239761
1828,0.0,LVA_V1,1,LVA_0022_V1,338.18732732887395
1829,367.764403229992,LVA_V1,1,LVA_0042_V1,3331.6697752940468
1830,10.584456766664744,LVA_V1,1,LVA_0059_V1,635.8428790261157
1831,12.320561146008435,LVA_V1,1,LVA_0019_V1,2828.48018650385
1832,2.4024112743864245,LVA_V1,1,LVA_0086_V1,247.44416797810752
1833,4549.409111288048,LVA_V1,1,LVA_0012_V1,5778.946839709388
1834,5.649462091311008,LVA_V1,1,LVA_0013_V1,1392.9928545222754
1835,12.51962012054773,LVA_V1,1,LVA_0017_V1,639.6651022806424
1836,0.6228241090576037,LVA_V1,1,LVA_0031_V1,378.6953214731551
1837,0.0,LVA_V1,1,LVA_0101_V1,2371.2575440181417
1838,15.68692340523726,LVA_V1,1,LVA_0111_V1,252.92251075713773
1839,263.5852823122495,LVA_V1,1,LVA_0109_V1,3139.8334892623416
1840,349.9607738073481,LVA_V1,1,LVA_0077_V1,664.3664546084502
1841,45983.93932258563,MAR_V1,1,MAR_0004_V1,1442722.970458027
1842,30727.463303655382,MAR_V1,1,MAR_0003_V1,723215.1011034698
1843,61371.96014100374,MAR_V1,1,MAR_0002_V1,2498084.3442231743
1844,213.0156290457091,MAR_V1,1,MAR_0007_V1,98184.43841044333
1845,12656.71475789422,MAR_V1,1,MAR_0006_V1,620708.3133071518
1846,4.5074310302734375,MAR_V1,1,MAR_0008_V1,3916.077765159864
1847,32360.93564861218,MAR_V1,1,MAR_0009_V1,1671076.5066985053
1848,20138.259316147232,MAR_V1,1,MAR_0012_V1,998389.8189875692
1849,43744.96207419589,MAR_V1,1,MAR_0011_V1,968956.4210538128
1850,203494.38487917403,MAR_V1,1,MAR_0010_V1,1634879.6926588418
1851,769.4666022293799,MAR_V1,1,MAR_0005_V1,66510.35919005956
1852,10099.30001624957,MAR_V1,1,MAR_0001_V1,930755.4300995744
1853,3382.064711181698,MDA_V1,1,MDA_0004_V1,159056.77456637807
1854,5543.542667878301,MDA_V1,1,MDA_0001_V1,197572.46926854172
1855,6738.653947208144,MDA_V1,1,MDA_0002_V1,130203.70845571822
1856,60.717667195151606,MDA_V1,1,MDA_0003_V1,22471.730618957343
1857,2305.798429433419,MDA_V1,1,MDA_0005_V1,108670.08755693537
1858,5981.688270548532,MDA_V1,1,MDA_0006_V1,96868.07011780498
1859,59710.47600509621,MDG_V1,1,MDG_0015_V1,482235.1631061666
1860,9054.247815998557,MDG_V1,1,MDG_0002_V1,240145.5731146153
1861,117784.7088345864,MDG_V1,1,MDG_0003_V1,559488.1994195344
1862,218137.0104441692,MDG_V1,1,MDG_0004_V1,813736.7804074208
1863,154918.7417677569,MDG_V1,1,MDG_0005_V1,621850.7027483159
1864,142194.57215400832,MDG_V1,1,MDG_0011_V1,993097.8466691228
1865,112200.24965078488,MDG_V1,1,MDG_0016_V1,645360.4464191346
1866,3001.2566553786983,MDG_V1,1,MDG_0020_V1,370803.2420044213
1867,34904.45443705967,MDG_V1,1,MDG_0006_V1,693637.4204195241
1868,16229.84815653219,MDG_V1,1,MDG_0018_V1,1182883.0582510876
1869,7345.153692016085,MDG_V1,1,MDG_0022_V1,476808.0901994642
1870,93530.91470226506,MDG_V1,1,MDG_0014_V1,373582.9311939192
1871,205677.799578598,MDG_V1,1,MDG_0007_V1,503313.2544143889
1872,4181.617145344557,MDG_V1,1,MDG_0019_V1,516071.9938394872
1873,53376.400022747504,MDG_V1,1,MDG_0001_V1,388235.490332473
1874,9321.799669165355,MDG_V1,1,MDG_0021_V1,803043.8445178352
1875,335082.32567631576,MDG_V1,1,MDG_0017_V1,2015640.9632528613
1876,29236.799701983407,MDG_V1,1,MDG_0009_V1,226711.54062301805
1877,90427.08144395697,MDG_V1,1,MDG_0008_V1,870903.0885376628
1878,24787.176216596486,MDG_V1,1,MDG_0010_V1,178148.8018556682
1879,85195.24521549413,MDG_V1,1,MDG_0023_V1,439261.6633394377
1880,15154.933280239504,MDG_V1,1,MDG_0013_V1,446187.8951652468
1881,3040.8155596759248,MDG_V1,1,MDG_0012_V1,530841.873164665
1882,0.0,MDV_V1,1,MDV_0004_V1,0.0
1883,0.0,MDV_V1,1,MDV_0003_V1,150.53770239750543
1884,0.0,MDV_V1,1,MDV_0013_V1,0.0
1885,0.0,MDV_V1,1,MDV_0002_V1,0.0
1886,0.0,MDV_V1,1,MDV_0021_V1,0.0
1887,0.0,MDV_V1,1,MDV_0005_V1,0.0
1888,0.0,MDV_V1,1,MDV_0014_V1,10323.13048976461
1889,0.0,MDV_V1,1,MDV_0011_V1,47.19968401146871
1890,0.0,MDV_V1,1,MDV_0006_V1,0.0
1891,0.0,MDV_V1,1,MDV_0015_V1,0.0
1892,0.0,MDV_V1,1,MDV_0018_V1,5.260899824123173
1893,0.0,MDV_V1,1,MDV_0016_V1,0.0
1894,0.0,MDV_V1,1,MDV_0020_V1,0.0
1895,0.0,MDV_V1,1,MDV_0019_V1,0.0
1896,0.0,MDV_V1,1,MDV_0012_V1,142.60509147527165
1897,0.0,MDV_V1,1,MDV_0010_V1,0.0
1898,0.0,MDV_V1,1,MDV_0007_V1,0.0
1899,0.0,MDV_V1,1,MDV_0008_V1,419.59464013319393
1900,0.0,MDV_V1,1,MDV_0017_V1,0.0
1901,0.0,MDV_V1,1,MDV_0001_V1,0.0
1902,0.0,MDV_V1,1,MDV_0009_V1,0.0
1903,1928.1170156312544,MEX_V1,1,MEX_0003_V1,247072.95714321747
1904,39141.81965312495,MEX_V1,1,MEX_0002_V1,1082666.2507477973
1905,83601.559883233,MEX_V1,1,MEX_0006_V1,1155413.4943293242
1906,127396.0035180442,MEX_V1,1,MEX_0008_V1,1019067.8734521528
1907,78621.83542995038,MEX_V1,1,MEX_0010_V1,620221.0572452887
1908,103490.72695311562,MEX_V1,1,MEX_0007_V1,1961620.232997504
1909,1904.2050658494245,MEX_V1,1,MEX_0009_V1,211866.15013407075
1910,121269.72504244666,MEX_V1,1,MEX_0011_V1,2005427.158213365
1911,47548.58476336318,MEX_V1,1,MEX_0012_V1,1194571.9333841235
1912,21586.46894303357,MEX_V1,1,MEX_0013_V1,982438.12898414
1913,88446.02195789937,MEX_V1,1,MEX_0014_V1,2579561.7094287784
1914,89723.42984172865,MEX_V1,1,MEX_0016_V1,1556429.0742543002
1915,9074.506060056354,MEX_V1,1,MEX_0017_V1,575726.3983962239
1916,63585.12844110296,MEX_V1,1,MEX_0020_V1,1359700.8643706015
1917,28891.36978453821,MEX_V1,1,MEX_0021_V1,2199166.09289037
1918,20498.494726168643,MEX_V1,1,MEX_0024_V1,872336.609082057
1919,101907.14507327182,MEX_V1,1,MEX_0025_V1,891663.1535356372
1920,50115.27141463248,MEX_V1,1,MEX_0026_V1,879654.2984723592
1921,190469.3418949192,MEX_V1,1,MEX_0027_V1,775127.3435194367
1922,8938.478142622562,MEX_V1,1,MEX_0029_V1,446459.25163305417
1923,117486.06665586813,MEX_V1,1,MEX_0030_V1,2303777.1229072725
1924,51038.331143188654,MEX_V1,1,MEX_0031_V1,686902.6160033577
1925,10385.79273394316,MEX_V1,1,MEX_0032_V1,547495.7143141908
1926,50846.62667105929,MEX_V1,1,MEX_0005_V1,2184105.2214031136
1927,147327.2252495554,MEX_V1,1,MEX_0028_V1,1035854.6689396616
1928,12885.683547232467,MEX_V1,1,MEX_0001_V1,487843.2662195373
1929,37965.5633238624,MEX_V1,1,MEX_0004_V1,288808.6993442198
1930,572202.1204765872,MEX_V1,1,MEX_0015_V1,5119635.404595711
1931,56325.27580362187,MEX_V1,1,MEX_0018_V1,395121.21895070974
1932,39635.533429790936,MEX_V1,1,MEX_0019_V1,1793061.4550691082
1933,15588.461012487844,MEX_V1,1,MEX_0022_V1,752208.2987886532
1934,9541.742568151743,MEX_V1,1,MEX_0023_V1,528101.1805073782
1935,0.0,MKD_V1,1,MKD_0064_V1,1621.354115496275
1936,54.20082969197584,MKD_V1,1,MKD_0077_V1,2541.1078561177587
1937,384.2058479308616,MKD_V1,1,MKD_0019_V1,640.9955386083359
1938,3370.746371574396,MKD_V1,1,MKD_0030_V1,17565.94924871311
1939,0.0,MKD_V1,1,MKD_0078_V1,3478.4323071804697
1940,0.0,MKD_V1,1,MKD_0042_V1,418.9777186737938
1941,78.13021061351962,MKD_V1,1,MKD_0047_V1,3355.14639105532
1942,0.0,MKD_V1,1,MKD_0016_V1,405.2461715468398
1943,2655.3140842943744,MKD_V1,1,MKD_0022_V1,20070.374877460243
1944,203.3470640607936,MKD_V1,1,MKD_0024_V1,5584.953518965297
1945,18.98685710936164,MKD_V1,1,MKD_0032_V1,6689.976098819359
1946,5.743268151604114,MKD_V1,1,MKD_0034_V1,5035.31993793337
1947,25.29095964156429,MKD_V1,1,MKD_0039_V1,1859.707596389064
1948,22.580038316442867,MKD_V1,1,MKD_0045_V1,846.1900991384337
1949,19.70292778044355,MKD_V1,1,MKD_0046_V1,987.2497575917153
1950,0.0,MKD_V1,1,MKD_0050_V1,8171.231002949398
1951,0.0,MKD_V1,1,MKD_0055_V1,2007.3355610813885
1952,435.91510319495467,MKD_V1,1,MKD_0062_V1,7984.06339379163
1953,94.41931708654089,MKD_V1,1,MKD_0079_V1,592.6620697694148
1954,225.00380183368296,MKD_V1,1,MKD_0080_V1,4965.88145965143
1955,17.85709972282616,MKD_V1,1,MKD_0014_V1,706.6274171727758
1956,5415.175048668588,MKD_V1,1,MKD_0001_V1,10080.865889995008
1957,35.54349372702713,MKD_V1,1,MKD_0005_V1,1166.62746709566
1958,798.4328025852676,MKD_V1,1,MKD_0027_V1,3933.304849522061
1959,181.3915089194097,MKD_V1,1,MKD_0028_V1,1544.3286915553062
1960,8.925573036567005,MKD_V1,1,MKD_0036_V1,1039.4650129007048
1961,27.288050157103832,MKD_V1,1,MKD_0038_V1,766.5570655399969
1962,0.3643871366427572,MKD_V1,1,MKD_0059_V1,2278.3335776587737
1963,1281.9767799710733,MKD_V1,1,MKD_0052_V1,1984.175254785528
1964,0.0,MKD_V1,1,MKD_0071_V1,20706.709287401063
1965,23.95593460717229,MKD_V1,1,MKD_0004_V1,15000.7732150408
1966,0.0,MKD_V1,1,MKD_0074_V1,1520.8705240902814
1967,95.20598021404702,MKD_V1,1,MKD_0067_V1,10629.18007069476
1968,222.54649305375213,MKD_V1,1,MKD_0023_V1,3818.055169648481
1969,80.35151815070132,MKD_V1,1,MKD_0026_V1,654.4524308638789
1970,202.31078000203703,MKD_V1,1,MKD_0017_V1,1979.547761359568
1971,0.0,MKD_V1,1,MKD_0037_V1,2760.827481130013
1972,871.3165948927206,MKD_V1,1,MKD_0066_V1,10752.761395400768
1973,4.057741492835568,MKD_V1,1,MKD_0049_V1,587.0296705318888
1974,0.3124399986118078,MKD_V1,1,MKD_0057_V1,530.8962179817794
1975,16.84009552366858,MKD_V1,1,MKD_0065_V1,766.7450517996059
1976,0.0256190467753684,MKD_V1,1,MKD_0070_V1,3829.518454182279
1977,0.0,MKD_V1,1,MKD_0003_V1,1391.5051941319873
1978,0.0,MKD_V1,1,MKD_0020_V1,523.4223929252087
1979,0.0,MKD_V1,1,MKD_0035_V1,492.36843312035
1980,64.84280873084094,MKD_V1,1,MKD_0041_V1,9079.790863778971
1981,85.8027946618769,MKD_V1,1,MKD_0040_V1,20324.19459994969
1982,1.6556448061804414,MKD_V1,1,MKD_0013_V1,2447.0468088064445
1983,63.706333221390445,MKD_V1,1,MKD_0015_V1,3467.203433214946
1984,20.52393081144767,MKD_V1,1,MKD_0031_V1,6511.0903983785975
1985,4.7404490156123735,MKD_V1,1,MKD_0048_V1,400.2855731047872
1986,1.0514712533304085,MKD_V1,1,MKD_0043_V1,985.2084411049576
1987,0.0,MKD_V1,1,MKD_0056_V1,5040.111018532179
1988,0.0,MKD_V1,1,MKD_0051_V1,647.7969489452153
1989,0.8206239957362413,MKD_V1,1,MKD_0018_V1,964.2618179886204
1990,0.0,MKD_V1,1,MKD_0025_V1,10862.835909191135
1991,0.0124859997449675,MKD_V1,1,MKD_0069_V1,2486.5618446440826
1992,0.0,MKD_V1,1,MKD_0021_V1,3323.225315125775
1993,0.0346514397352139,MKD_V1,1,MKD_0058_V1,943.733934586775
1994,0.0,MKD_V1,1,MKD_0006_V1,5473.812995572723
1995,8.172433994016403,MKD_V1,1,MKD_0054_V1,12638.929413871843
1996,35.23029216927819,MKD_V1,1,MKD_0073_V1,1811.7138310737205
1997,38.44752502784718,MKD_V1,1,MKD_0053_V1,890.2829455763764
1998,0.0,MKD_V1,1,MKD_0009_V1,18010.961465422268
1999,0.0,MKD_V1,1,MKD_0063_V1,438.9856074457548
2000,0.0,MKD_V1,1,MKD_0012_V1,9272.8149893865
2001,1563.38056408611,MKD_V1,1,MKD_0010_V1,6909.607252756286
2002,0.1068720002658665,MKD_V1,1,MKD_0081_V1,283.93005961173515
2003,0.0009702274612351,MKD_V1,1,MKD_0076_V1,8.668336796649166
2004,243.87721375869816,MKD_V1,1,MKD_0007_V1,2203.9246291095087
2005,0.0,MKD_V1,1,MKD_0002_V1,3687.349919693612
2006,2545.8473789920463,MKD_V1,1,MKD_0061_V1,13855.804019585094
2007,79.8954650935701,MKD_V1,1,MKD_0060_V1,710.9987087936244
2008,101.21991472182266,MKD_V1,1,MKD_0008_V1,1931.9193535903528
2009,0.0478896427488721,MKD_V1,1,MKD_0011_V1,752.0146455348663
2010,19.469177206576,MKD_V1,1,MKD_0029_V1,946.3240459495696
2011,73.54418274184833,MKD_V1,1,MKD_0068_V1,8142.926820075456
2012,69.30822363443728,MKD_V1,1,MKD_0044_V1,986.9605902030828
2013,1233.9324216866887,MKD_V1,1,MKD_0075_V1,9003.84421225432
2014,1876.2038813784493,MKD_V1,1,MKD_0033_V1,12581.505860785932
2015,24039.21329664202,MLI_V1,1,MLI_0001_V1,2103068.9298305963
2016,348.51464627499456,MLI_V1,1,MLI_0004_V1,46514.28552505182
2017,218196.24569376,MLI_V1,1,MLI_0003_V1,1847758.013392104
2018,267705.0767270476,MLI_V1,1,MLI_0007_V1,1833117.9660213515
2019,231286.06082040927,MLI_V1,1,MLI_0009_V1,614789.3247161899
2020,91659.08215293956,MLI_V1,1,MLI_0005_V1,2260508.391286832
2021,169961.20323950594,MLI_V1,1,MLI_0002_V1,626739.6804320927
2022,241065.1630454792,MLI_V1,1,MLI_0006_V1,1111411.509275376
2023,37545.88522292551,MLI_V1,1,MLI_0008_V1,2437269.656648383
2024,0.0,MLT_V1,1,MLT_0040_V1,80.93155932853034
2025,0.0,MLT_V1,1,MLT_0055_V1,676.9573679498599
2026,0.0,MLT_V1,1,MLT_0063_V1,2.4526186909161365
2027,0.0,MLT_V1,1,MLT_0044_V1,2616.4580032397844
2028,0.0,MLT_V1,1,MLT_0054_V1,2082.1500983171622
2029,0.0,MLT_V1,1,MLT_0066_V1,2968.017233223776
2030,0.0,MLT_V1,1,MLT_0010_V1,35.3239925954856
2031,0.0,MLT_V1,1,MLT_0030_V1,2091.0371832034766
2032,0.0,MLT_V1,1,MLT_0002_V1,442.2960641358413
2033,0.0,MLT_V1,1,MLT_0021_V1,129.24574675019466
2034,0.0,MLT_V1,1,MLT_0061_V1,779.5436261536736
2035,0.0,MLT_V1,1,MLT_0068_V1,2630.600100395257
2036,0.0,MLT_V1,1,MLT_0003_V1,186.30608581678544
2037,0.0,MLT_V1,1,MLT_0028_V1,688.9295941419462
2038,0.0,MLT_V1,1,MLT_0036_V1,402.6782549673438
2039,0.0,MLT_V1,1,MLT_0045_V1,766.2323055319929
2040,0.0,MLT_V1,1,MLT_0031_V1,1438.4122000378716
2041,0.0,MLT_V1,1,MLT_0033_V1,557.7496335257503
2042,0.0,MLT_V1,1,MLT_0047_V1,539.4914689004421
2043,0.0,MLT_V1,1,MLT_0060_V1,102.1827751271865
2044,0.0,MLT_V1,1,MLT_0006_V1,436.524422440342
2045,0.0,MLT_V1,1,MLT_0043_V1,738.3326502374575
2046,0.0,MLT_V1,1,MLT_0049_V1,140.92430481823044
2047,0.0,MLT_V1,1,MLT_0062_V1,585.5304735924099
2048,0.0,MLT_V1,1,MLT_0001_V1,3999.501293537545
2049,0.0,MLT_V1,1,MLT_0011_V1,672.5994418178118
2050,0.0,MLT_V1,1,MLT_0058_V1,1620.4509605407711
2051,0.0,MLT_V1,1,MLT_0065_V1,430.3993103448668
2052,0.0,MLT_V1,1,MLT_0056_V1,1624.2113273821622
2053,0.0,MLT_V1,1,MLT_0064_V1,3029.7478651799984
2054,0.0,MLT_V1,1,MLT_0005_V1,785.6899031398344
2055,0.0,MLT_V1,1,MLT_0009_V1,331.4161494916268
2056,0.0,MLT_V1,1,MLT_0022_V1,528.2907995220202
2057,0.0,MLT_V1,1,MLT_0067_V1,2737.091449210924
2058,0.0,MLT_V1,1,MLT_0014_V1,160.6303346454075
2059,0.0,MLT_V1,1,MLT_0037_V1,2646.63035932306
2060,0.0,MLT_V1,1,MLT_0035_V1,355.17117386588853
2061,0.0,MLT_V1,1,MLT_0038_V1,1423.720984106321
2062,0.0,MLT_V1,1,MLT_0051_V1,235.2397571072858
2063,0.0,MLT_V1,1,MLT_0050_V1,4483.63166635428
2064,0.0,MLT_V1,1,MLT_0019_V1,432.3642803522885
2065,0.0,MLT_V1,1,MLT_0015_V1,1221.374561991411
2066,0.0,MLT_V1,1,MLT_0017_V1,1265.0460795598874
2067,0.0,MLT_V1,1,MLT_0016_V1,200.1553324528768
2068,0.0,MLT_V1,1,MLT_0042_V1,4748.014922547223
2069,0.0,MLT_V1,1,MLT_0026_V1,1000.5250522299136
2070,0.0,MLT_V1,1,MLT_0041_V1,192.0166627779749
2071,0.0,MLT_V1,1,MLT_0013_V1,544.714094962092
2072,0.0,MLT_V1,1,MLT_0004_V1,3290.1639087708554
2073,0.0,MLT_V1,1,MLT_0027_V1,2983.336413915193
2074,0.0,MLT_V1,1,MLT_0057_V1,21.72279193868824
2075,0.0,MLT_V1,1,MLT_0012_V1,159.0063905052402
2076,0.0,MLT_V1,1,MLT_0018_V1,1460.806166623766
2077,0.0,MLT_V1,1,MLT_0039_V1,44.09014980471602
2078,0.0,MLT_V1,1,MLT_0053_V1,1017.4754836690194
2079,0.0,MLT_V1,1,MLT_0046_V1,70.36305828526908
2080,0.0,MLT_V1,1,MLT_0048_V1,2714.9101953076365
2081,0.0,MLT_V1,1,MLT_0034_V1,1966.143670074612
2082,0.0,MLT_V1,1,MLT_0032_V1,4263.849761367425
2083,0.0,MLT_V1,1,MLT_0052_V1,1132.270870837511
2084,0.0,MLT_V1,1,MLT_0007_V1,443.1389326227646
2085,0.0,MLT_V1,1,MLT_0020_V1,0.0579909661236931
2086,0.0,MLT_V1,1,MLT_0029_V1,9.608978727050856
2087,0.0,MLT_V1,1,MLT_0025_V1,1687.621073885467
2088,0.0,MLT_V1,1,MLT_0008_V1,897.5222164909044
2089,0.0,MLT_V1,1,MLT_0023_V1,191.8297165512454
2090,0.0,MLT_V1,1,MLT_0024_V1,306.69205787240287
2091,27565.84248874917,MMR_V1,1,MMR_0016_V1,878507.4879086318
2092,191063.6908180992,MMR_V1,1,MMR_0009_V1,1724571.1458112416
2093,183856.00072405176,MMR_V1,1,MMR_0002_V1,866530.2479579069
2094,63127.71773865481,MMR_V1,1,MMR_0017_V1,428710.9156540099
2095,60168.09721362913,MMR_V1,1,MMR_0003_V1,460405.9057689656
2096,7720.692059166708,MMR_V1,1,MMR_0006_V1,122172.6531007503
2097,101513.63677068907,MMR_V1,1,MMR_0005_V1,624456.6461839972
2098,60890.64368656066,MMR_V1,1,MMR_0007_V1,554181.0742894767
2099,1035611.9983745384,MMR_V1,1,MMR_0001_V1,1722837.300000601
2100,226414.01694785545,MMR_V1,1,MMR_0013_V1,1597672.2270080622
2101,87065.5410022455,MMR_V1,1,MMR_0008_V1,1019050.55020509
2102,18221.740756486823,MMR_V1,1,MMR_0011_V1,385501.4959577789
2103,784504.7375703923,MMR_V1,1,MMR_0018_V1,2147738.4930516286
2104,184200.24754846844,MMR_V1,1,MMR_0012_V1,1020767.6646686968
2105,69164.77133944626,MMR_V1,1,MMR_0010_V1,520772.5979857064
2106,44604.688437855744,MMR_V1,1,MMR_0015_V1,962037.3983444856
2107,9906.822484094972,MMR_V1,1,MMR_0004_V1,226097.0316645156
2108,26541.61687857221,MMR_V1,1,MMR_0014_V1,331725.85803796264
2109,0.0,MNE_V1,1,MNE_0008_V1,3089.746962703792
2110,28.69610821828246,MNE_V1,1,MNE_0014_V1,4126.141872439626
2111,19.78397306799889,MNE_V1,1,MNE_0013_V1,3201.0086818916625
2112,0.0,MNE_V1,1,MNE_0017_V1,7019.860696780466
2113,0.0,MNE_V1,1,MNE_0009_V1,1218.2948101703294
2114,63.02901011705399,MNE_V1,1,MNE_0012_V1,14227.595405055145
2115,91.31221298500896,MNE_V1,1,MNE_0011_V1,1368.3332653585603
2116,22.433982046321034,MNE_V1,1,MNE_0002_V1,8261.788658546766
2117,0.0,MNE_V1,1,MNE_0005_V1,3990.5821162585216
2118,0.0,MNE_V1,1,MNE_0021_V1,471.6863525441684
2119,3813.6344740415175,MNE_V1,1,MNE_0016_V1,51370.715832463335
2120,0.0,MNE_V1,1,MNE_0018_V1,280.6845529544149
2121,0.0,MNE_V1,1,MNE_0019_V1,4181.516981047815
2122,1074.869679965119,MNE_V1,1,MNE_0020_V1,3898.2692736076433
2123,0.5914400033652782,MNE_V1,1,MNE_0015_V1,347.0070577147982
2124,0.0,MNE_V1,1,MNE_0006_V1,3706.943139467432
2125,918.8376948587708,MNE_V1,1,MNE_0004_V1,9818.20847796192
2126,0.0,MNE_V1,1,MNE_0010_V1,1053.750837172071
2127,1244.363623814526,MNE_V1,1,MNE_0003_V1,7933.522035846406
2128,28.74004552009351,MNE_V1,1,MNE_0007_V1,3426.4433759912336
2129,19.427539011463523,MNE_V1,1,MNE_0001_V1,807.4217759734713
2130,29.042199910152704,MNG_V1,1,MNG_0016_V1,28551.39520112221
2131,0.0,MNG_V1,1,MNG_0017_V1,39891.69224164346
2132,1290.0398890990764,MNG_V1,1,MNG_0015_V1,49996.83941094088
2133,2212.6177561513405,MNG_V1,1,MNG_0001_V1,35281.94918468671
2134,903.3635789626406,MNG_V1,1,MNG_0006_V1,32730.66705593544
2135,1064.9987532293278,MNG_V1,1,MNG_0009_V1,26642.298533446527
2136,58.97614533134061,MNG_V1,1,MNG_0010_V1,21131.05124707376
2137,1327.500474785682,MNG_V1,1,MNG_0004_V1,20809.1890243438
2138,8.011612037662417,MNG_V1,1,MNG_0007_V1,27129.7571043916
2139,175.35512240510434,MNG_V1,1,MNG_0020_V1,24847.35023410857
2140,28168.715971139605,MNG_V1,1,MNG_0022_V1,616246.5914348534
2141,667.562497593206,MNG_V1,1,MNG_0013_V1,29926.53204787736
2142,11290.00970032536,MNG_V1,1,MNG_0002_V1,44314.02117337166
2143,3611.061604678975,MNG_V1,1,MNG_0019_V1,38851.54043510226
2144,2557.9411142878234,MNG_V1,1,MNG_0014_V1,35887.09949455573
2145,982.6447420813988,MNG_V1,1,MNG_0021_V1,35918.81918468964
2146,543.3350447680143,MNG_V1,1,MNG_0018_V1,43948.15457869416
2147,6889.653546248747,MNG_V1,1,MNG_0005_V1,39588.54194759857
2148,3646.8681768004494,MNG_V1,1,MNG_0023_V1,34655.73172218121
2149,823.0778258796781,MNG_V1,1,MNG_0003_V1,34563.98157375571
2150,1.7175312617245844,MNG_V1,1,MNG_0012_V1,5492.500317269183
2151,0.0,MNG_V1,1,MNG_0011_V1,2018.2758933562384
