child_population_exposed,adm0_ucode,level,ucode,child_population_total
9356.507700063288,AFG_V1,2,AFG_0010_0009_V1,102472.47067559576
2539.053224980831,AFG_V1,2,AFG_0010_0004_V1,35504.1493295652
2050.1353710591798,AFG_V1,2,AFG_0010_0007_V1,24160.47844039412
1965.521940395236,AFG_V1,2,AFG_0010_0001_V1,39546.72254243967
753.80591994524,AFG_V1,2,AFG_0010_0003_V1,17378.428815691732
1107.0129419333794,AFG_V1,2,AFG_0010_0008_V1,64658.68946004733
133.8031258905489,AFG_V1,2,AFG_0011_0008_V1,24910.890515105213
4286.6564213194615,AFG_V1,2,AFG_0011_0013_V1,79360.96211638968
470.2286653164847,AFG_V1,2,AFG_0011_0002_V1,31838.729934836207
77394.39242660672,AFG_V1,2,AFG_0011_0004_V1,124905.2907115926
18375.212254508977,AFG_V1,2,AFG_0011_0003_V1,82894.53247183365
22532.26938612775,AFG_V1,2,AFG_0011_0009_V1,25086.62305207076
2321.452912224285,AFG_V1,2,AFG_0011_0010_V1,24104.675241834502
6829.83410970858,AFG_V1,2,AFG_0011_0001_V1,16550.619611362938
4597.64402025342,AFG_V1,2,AFG_0011_0012_V1,65908.7102225213
71050.59451095619,AFG_V1,2,AFG_0011_0011_V1,175728.1068519128
15705.73559506372,AFG_V1,2,AFG_0011_0005_V1,138652.92046541517
14844.260465385674,AFG_V1,2,AFG_0011_0007_V1,153706.75605162847
85164.87080995609,AFG_V1,2,AFG_0011_0006_V1,125325.85162751692
10072.18762879886,AFG_V1,2,AFG_0012_0007_V1,123420.7094336905
5743.658582506387,AFG_V1,2,AFG_0012_0011_V1,61546.19396855321
822.7234705712281,AFG_V1,2,AFG_0012_0013_V1,64024.89675109372
0.0,AFG_V1,2,AFG_0012_0004_V1,516392.20011853584
915.0544339641928,AFG_V1,2,AFG_0012_0001_V1,48078.32870585787
2662.383231654837,AFG_V1,2,AFG_0012_0008_V1,55347.12038442703
1664.441672489047,AFG_V1,2,AFG_0012_0014_V1,91739.37891426274
2124.596168041229,AFG_V1,2,AFG_0012_0016_V1,49814.70029344033
1004.4555614739656,AFG_V1,2,AFG_0012_0012_V1,13321.41440155582
1580.5940721035004,AFG_V1,2,AFG_0012_0005_V1,40334.28888186181
1393.137500108004,AFG_V1,2,AFG_0012_0002_V1,83662.65017658343
4506.0001597330265,AFG_V1,2,AFG_0012_0003_V1,143764.10662289787
2086.1859482652126,AFG_V1,2,AFG_0012_0006_V1,101323.7112750482
18598.77635268122,AFG_V1,2,AFG_0012_0009_V1,121176.2458616486
200.90702056884768,AFG_V1,2,AFG_0012_0015_V1,19874.395947712303
4667.92847272365,AFG_V1,2,AFG_0012_0010_V1,157602.13493444177
20.210040405392647,AFG_V1,2,AFG_0013_0004_V1,9728.982859318514
0.0,AFG_V1,2,AFG_0013_0002_V1,19892.345563434268
1500.092273570962,AFG_V1,2,AFG_0013_0011_V1,68709.03052330259
3303.790838135545,AFG_V1,2,AFG_0013_0010_V1,13823.007463259062
3608.06786456745,AFG_V1,2,AFG_0013_0007_V1,15534.778526943805
5806.716070139133,AFG_V1,2,AFG_0013_0006_V1,10090.556568886435
38.63394236564636,AFG_V1,2,AFG_0013_0005_V1,13740.314365527944
4553.3087477367335,AFG_V1,2,AFG_0013_0003_V1,5800.993876352816
731.4357365146279,AFG_V1,2,AFG_0013_0001_V1,17609.637300993738
8563.17151414232,AFG_V1,2,AFG_0013_0008_V1,10018.135575085556
